fact
sail(1,1,1).
sail(5,1,5).
sail(3,1,3).
sail(2,1,2).
sail(25,5,5).
sail(15,3,5).
sail(10,2,5).
sail(9,3,3).
sail(6,2,3).
sail(4,2,2).
sail(125,25,5).
sail(75,15,5).
sail(50,10,5).
sail(45,9,5).
sail(30,6,5).
sail(20,4,5).
sail(27,9,3).
sail(18,6,3).
sail(12,4,3).
sail(8,4,2).
sail(625,125,5).
sail(375,75,5).
sail(250,50,5).
sail(225,45,5).
sail(150,30,5).
sail(100,20,5).
sail(135,27,5).
sail(90,18,5).
sail(60,12,5).
sail(40,8,5).
sail(81,27,3).
sail(54,18,3).
sail(36,12,3).
sail(24,8,3).
sail(16,8,2).
sail(3125,625,5).
sail(1875,375,5).
sail(1250,250,5).
sail(1125,225,5).
sail(750,150,5).
sail(500,100,5).
sail(675,135,5).
sail(450,90,5).
sail(300,60,5).
sail(200,40,5).
sail(405,81,5).
sail(270,54,5).
sail(180,36,5).
sail(120,24,5).
sail(80,16,5).
sail(243,81,3).
sail(162,54,3).
sail(108,36,3).
sail(72,24,3).
sail(48,16,3).
sail(32,16,2).
sail(9375,1875,5).
sail(6250,1250,5).
sail(5625,1125,5).
sail(3750,750,5).
sail(2500,500,5).
sail(3375,675,5).
sail(2250,450,5).
sail(1500,300,5).
sail(1000,200,5).
sail(2025,405,5).
sail(1350,270,5).
sail(900,180,5).
sail(600,120,5).
sail(400,80,5).
sail(1215,243,5).
sail(810,162,5).
sail(540,108,5).
sail(360,72,5).
sail(240,48,5).
sail(160,32,5).
sail(729,243,3).
sail(486,162,3).
sail(324,108,3).
sail(216,72,3).
sail(144,48,3).
sail(96,32,3).
sail(64,32,2).
sail(7500,1500,5).
sail(5000,1000,5).
sail(6750,1350,5).
sail(4500,900,5).
sail(3000,600,5).
sail(2000,400,5).
sail(6075,1215,5).
sail(4050,810,5).
sail(2700,540,5).
sail(1800,360,5).
sail(1200,240,5).
sail(800,160,5).
sail(3645,729,5).
sail(2430,486,5).
sail(1620,324,5).
sail(1080,216,5).
sail(720,144,5).
sail(480,96,5).
sail(320,64,5).
sail(2187,729,3).
sail(1458,486,3).
sail(972,324,3).
sail(648,216,3).
sail(432,144,3).
sail(288,96,3).
sail(192,64,3).
sail(128,64,2).
sail(10000,2000,5).
sail(9000,1800,5).
sail(6000,1200,5).
sail(4000,800,5).
sail(8100,1620,5).
sail(5400,1080,5).
sail(3600,720,5).
sail(2400,480,5).
sail(1600,320,5).
sail(7290,1458,5).
sail(4860,972,5).
sail(3240,648,5).
sail(2160,432,5).
sail(1440,288,5).
sail(960,192,5).
sail(640,128,5).
sail(6561,2187,3).
sail(4374,1458,3).
sail(2916,972,3).
sail(1944,648,3).
sail(1296,432,3).
sail(864,288,3).
sail(576,192,3).
sail(384,128,3).
sail(256,128,2).
sail(8000,1600,5).
sail(7200,1440,5).
sail(4800,960,5).
sail(3200,640,5).
sail(9720,1944,5).
sail(6480,1296,5).
sail(4320,864,5).
sail(2880,576,5).
sail(1920,384,5).
sail(1280,256,5).
sail(8748,2916,3).
sail(5832,1944,3).
sail(3888,1296,3).
sail(2592,864,3).
sail(1728,576,3).
sail(1152,384,3).
sail(768,256,3).
sail(512,256,2).
sail(9600,1920,5).
sail(6400,1280,5).
sail(8640,1728,5).
sail(5760,1152,5).
sail(3840,768,5).
sail(2560,512,5).
sail(7776,2592,3).
sail(5184,1728,3).
sail(3456,1152,3).
sail(2304,768,3).
sail(1536,512,3).
sail(1024,512,2).
sail(7680,1536,5).
sail(5120,1024,5).
sail(6912,2304,3).
sail(4608,1536,3).
sail(3072,1024,3).
sail(2048,1024,2).
sail(9216,3072,3).
sail(6144,2048,3).
sail(4096,2048,2).
sail(8192,4096,2).
